"NOMBRE_DEPARTAMENTO","NOMBRE_MUNICIPIO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD","MES DE PUBLICACION","AÑO DE PUBLICACIÓN"
"CUNDINAMARCA","TENJO","PÚBLICO","ACTIVO","CAMPERO","1999","4","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","CAMPERO","1999","763","AGOSTO","2026"
"CUNDINAMARCA","TENJO","OFICIAL","ACTIVO","MAQ. AGRICOLA","1999","1","AGOSTO","2026"
"CUNDINAMARCA","TENJO","OFICIAL","ACTIVO","MAQ. INDUSTRIAL","1999","3","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1999","7","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","MICROBUS","1999","15","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","INCONSISTENTE","MICROBUS","1999","1","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PÚBLICO","INCONSISTENTE","MICROBUS","1999","1","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PÚBLICO","ACTIVO","MICROBUS","1999","57","AGOSTO","2026"
"CUNDINAMARCA","TENJO","OFICIAL","ACTIVO","MOTOCICLETA","1999","21","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","16","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","MOTOCICLETA","1999","1345","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PÚBLICO","ACTIVO","TRACTOCAMION","1999","10","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","VOLQUETA","1999","2","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PÚBLICO","ACTIVO","VOLQUETA","1999","7","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","AUTOMOVIL","1999","24","AGOSTO","2026"
"CUNDINAMARCA","UBATE","OFICIAL","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PÚBLICO","ACTIVO","CAMION","1999","4","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PÚBLICO","ACTIVO","CAMIONETA","1999","9","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","CAMIONETA","1999","28","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","CAMPERO","1999","20","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PÚBLICO","ACTIVO","MICROBUS","1999","4","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","MOTOCICLETA","1999","7","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PÚBLICO","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PARTICULAR","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"CUNDINAMARCA","UBATE","PÚBLICO","ACTIVO","VOLQUETA","1999","2","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","29","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","BUSETA","1999","2","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","CAMION","1999","16","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","CAMIONETA","1999","30","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","CAMIONETA","1999","6","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","CAMPERO","1999","3","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","CAMPERO","1999","36","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","CUATRIMOTO","1999","1","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","124","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","OFICIAL","ACTIVO","MOTOCICLETA","1999","7","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","1","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","NO REGISTRA","ACTIVO","REMOLQUE","1999","1","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1999","79","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"CUNDINAMARCA","VILLETA","PÚBLICO","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","21","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PÚBLICO","ACTIVO","CAMION","1999","1","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","INCONSISTENTE","CAMION","1999","1","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","ACTIVO","CAMIONETA","1999","12","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PÚBLICO","ACTIVO","CAMIONETA","1999","3","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"CUNDINAMARCA","ZIPAQUIRA","PÚBLICO","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"GUAINIA","INIRIDA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PÚBLICO","ACTIVO","AUTOMOVIL","1999","2","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PARTICULAR","ACTIVO","AUTOMOVIL","1999","19","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PARTICULAR","ACTIVO","CAMION","1999","1","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PARTICULAR","ACTIVO","CAMIONETA","1999","4","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PARTICULAR","ACTIVO","CAMPERO","1999","3","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","PARTICULAR","ACTIVO","MOTOCICLETA","1999","787","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","OFICIAL","ACTIVO","MOTOCICLETA","1999","6","AGOSTO","2026"
"GUAVIARE","SAN JOSE DEL GUAVIARE","OFICIAL","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","AUTOMOVIL","1999","21","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","BUSETA","1999","2","AGOSTO","2026"
"HUILA","GARZON","OFICIAL","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","CAMION","1999","1","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","CAMIONETA","1999","16","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","CAMIONETA","1999","2","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","CAMPERO","1999","13","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","MICROBUS","1999","2","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","MOTOCICLETA","1999","205","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","VOLQUETA","1999","2","AGOSTO","2026"
"HUILA","GUADALUPE","PARTICULAR","ACTIVO","AUTOMOVIL","1999","4","AGOSTO","2026"
"HUILA","GUADALUPE","PARTICULAR","ACTIVO","CAMIONETA","1999","7","AGOSTO","2026"
"HUILA","GUADALUPE","PARTICULAR","ACTIVO","CAMPERO","1999","12","AGOSTO","2026"
"HUILA","LA PLATA","OTROS","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","13","AGOSTO","2026"
"HUILA","LA PLATA","PÚBLICO","ACTIVO","BUS","1999","1","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","ACTIVO","CAMION","1999","1","AGOSTO","2026"
"HUILA","LA PLATA","PÚBLICO","ACTIVO","CAMIONETA","1999","7","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","ACTIVO","CAMIONETA","1999","12","AGOSTO","2026"
"HUILA","LA PLATA","OFICIAL","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"HUILA","LA PLATA","PÚBLICO","ACTIVO","CAMPERO","1999","3","AGOSTO","2026"
"HUILA","LA PLATA","OFICIAL","ACTIVO","CAMPERO","1999","2","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","ACTIVO","CAMPERO","1999","20","AGOSTO","2026"
"HUILA","LA PLATA","PÚBLICO","ACTIVO","MICROBUS","1999","2","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","LA PLATA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","171","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","211","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","NEIVA","OFICIAL","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","ACTIVO","BUSETA","1999","1","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","INCONSISTENTE","CAMION","1999","2","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","ACTIVO","CAMION","1999","6","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","ACTIVO","CAMIONETA","1999","7","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","INCONSISTENTE","CAMIONETA","1999","2","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","INCONSISTENTE","CAMIONETA","1999","3","AGOSTO","2026"
"HUILA","NEIVA","OFICIAL","ACTIVO","CAMIONETA","1999","2","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","CAMIONETA","1999","61","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","INCONSISTENTE","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","NEIVA","OFICIAL","ACTIVO","CAMPERO","1999","4","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","CAMPERO","1999","37","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1999","1","AGOSTO","2026"
"HUILA","NEIVA","PÚBLICO","ACTIVO","MICROBUS","1999","13","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","MICROBUS","1999","4","AGOSTO","2026"
"HUILA","NEIVA","OTROS","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","11","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","914","AGOSTO","2026"
"HUILA","NEIVA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1999","60","AGOSTO","2026"
"HUILA","NEIVA","PARTICULAR","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"HUILA","PALERMO","PARTICULAR","ACTIVO","AUTOMOVIL","1999","52","AGOSTO","2026"
"HUILA","PALERMO","PÚBLICO","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"HUILA","PALERMO","PÚBLICO","ACTIVO","CAMIONETA","1999","5","AGOSTO","2026"
"HUILA","PALERMO","PARTICULAR","ACTIVO","CAMIONETA","1999","19","AGOSTO","2026"
"HUILA","PALERMO","PARTICULAR","ACTIVO","CAMPERO","1999","17","AGOSTO","2026"
"HUILA","PALERMO","PARTICULAR","ACTIVO","MOTOCICLETA","1999","30","AGOSTO","2026"
"HUILA","PALERMO","PÚBLICO","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"HUILA","PALERMO","PÚBLICO","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","ACTIVO","AUTOMOVIL","1999","46","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","INCONSISTENTE","CAMION","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","ACTIVO","CAMIONETA","1999","38","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","ACTIVO","CAMIONETA","1999","5","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","ACTIVO","CAMPERO","1999","19","AGOSTO","2026"
"HUILA","PITALITO","PÚBLICO","ACTIVO","MICROBUS","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","ACTIVO","MOTOCICLETA","1999","379","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","7","AGOSTO","2026"
"HUILA","PITALITO","OFICIAL","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","PITALITO","PARTICULAR","ACTIVO","VOLQUETA","1999","3","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","141","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","AUTOMOVIL","1999","7","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","BUS","1999","3","AGOSTO","2026"
"HUILA","RIVERA","OFICIAL","ACTIVO","BUS","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","BUSETA","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","CAMION","1999","18","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","CAMIONETA","1999","13","AGOSTO","2026"
"HUILA","RIVERA","OFICIAL","ACTIVO","CAMIONETA","1999","2","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","INCONSISTENTE","CAMIONETA","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","CAMIONETA","1999","60","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","INCONSISTENTE","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","RIVERA","OFICIAL","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","CAMPERO","1999","2","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","CAMPERO","1999","57","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","MICROBUS","1999","8","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","MICROBUS","1999","6","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","1067","AGOSTO","2026"
"HUILA","RIVERA","OFICIAL","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","TRACTOCAMION","1999","3","AGOSTO","2026"
"HUILA","RIVERA","PARTICULAR","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"HUILA","RIVERA","PÚBLICO","ACTIVO","VOLQUETA","1999","2","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","38","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","ACTIVO","CAMION","1999","5","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"HUILA","TIMANA","OFICIAL","ACTIVO","CAMION","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","ACTIVO","CAMIONETA","1999","5","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","INCONSISTENTE","CAMIONETA","1999","1","AGOSTO","2026"
"HUILA","TIMANA","OFICIAL","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","CAMIONETA","1999","23","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","CAMPERO","1999","31","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","145","AGOSTO","2026"
"HUILA","TIMANA","OFICIAL","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PÚBLICO","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"HUILA","TIMANA","PARTICULAR","ACTIVO","VOLQUETA","1999","3","AGOSTO","2026"
"LA GUAJIRA","FONSECA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","2","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","AUTOMOVIL","1999","8","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PÚBLICO","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PÚBLICO","ACTIVO","BUS","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","BUSETA","1999","2","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","CAMION","1999","8","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","CAMIONETA","1999","10","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","CAMIONETA","1999","3","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","CAMPERO","1999","3","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","CAMPERO","1999","2","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","OFICIAL","ACTIVO","MOTOCICLETA","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","MOTOCICLETA","1999","51","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"LA GUAJIRA","HATONUEVO","PARTICULAR","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"LA GUAJIRA","MAICAO","PÚBLICO","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","7","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PÚBLICO","ACTIVO","AUTOMOVIL","1999","5","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","OFICIAL","ACTIVO","BUS","1999","1","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PÚBLICO","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PARTICULAR","ACTIVO","CAMIONETA","1999","3","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PARTICULAR","ACTIVO","CAMPERO","1999","2","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PÚBLICO","ACTIVO","MICROBUS","1999","4","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","104","AGOSTO","2026"
"LA GUAJIRA","RIOHACHA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1999","1","AGOSTO","2026"
"MAGDALENA","ARACATACA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","3","AGOSTO","2026"
"MAGDALENA","ARACATACA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","6","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","14","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","AUTOMOVIL","1999","3","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","BUS","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","BUSETA","1999","7","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","CAMION","1999","2","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","CAMIONETA","1999","8","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","CAMPERO","1999","2","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PÚBLICO","ACTIVO","MICROBUS","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","MICROBUS","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","274","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","MOTOTRICICLO","1999","1","AGOSTO","2026"
"MAGDALENA","CIENAGA","PARTICULAR","ACTIVO","TRACTOCAMION","1999","3","AGOSTO","2026"
"MAGDALENA","FUNDACION","PARTICULAR","ACTIVO","AUTOMOVIL","1999","1","AGOSTO","2026"
"MAGDALENA","FUNDACION","PÚBLICO","ACTIVO","BUSETA","1999","1","AGOSTO","2026"
"MAGDALENA","FUNDACION","PARTICULAR","ACTIVO","CAMION","1999","3","AGOSTO","2026"
"MAGDALENA","FUNDACION","PARTICULAR","ACTIVO","CAMPERO","1999","1","AGOSTO","2026"
"MAGDALENA","FUNDACION","PARTICULAR","ACTIVO","MOTOCICLETA","1999","2","AGOSTO","2026"
"MAGDALENA","FUNDACION","PÚBLICO","ACTIVO","TRACTOCAMION","1999","1","AGOSTO","2026"
"MAGDALENA","PLATO","PARTICULAR","ACTIVO","AUTOMOVIL","1999","4","AGOSTO","2026"
"MAGDALENA","PLATO","PÚBLICO","ACTIVO","AUTOMOVIL","1999","5","AGOSTO","2026"
"MAGDALENA","PLATO","PARTICULAR","ACTIVO","CAMPERO","1999","3","AGOSTO","2026"
"MAGDALENA","PLATO","PARTICULAR","ACTIVO","MOTOCICLETA","1999","84","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1999","4","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1999","2","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","AUTOMOVIL","1999","167","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","BUS","1999","2","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","OFICIAL","ACTIVO","BUSETA","1999","1","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PÚBLICO","ACTIVO","BUSETA","1999","2","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","CAMION","1999","6","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","CAMIONETA","1999","50","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","OFICIAL","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PÚBLICO","ACTIVO","CAMIONETA","1999","1","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1999","1","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","INCONSISTENTE","CAMPERO","1999","2","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","CAMPERO","1999","29","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","MICROBUS","1999","4","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PÚBLICO","ACTIVO","MICROBUS","1999","20","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PÚBLICO","INCONSISTENTE","MICROBUS","1999","2","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","MOTOCICLETA","1999","553","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1999","7","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1999","52","AGOSTO","2026"
"MAGDALENA","SANTA MARTA","PARTICULAR","ACTIVO","VOLQUETA","1999","1","AGOSTO","2026"
"MAGDALENA","SITIONUEVO","PARTICULAR","ACTIVO","AUTOMOVIL","1999","26","AGOSTO","2026"
"MAGDALENA","SITIONUEVO","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1999","1","AGOSTO","2026"
"MAGDALENA","SITIONUEVO","PARTICULAR","ACTIVO","BUS","1999","1","AGOSTO","2026"
"MAGDALENA","SITIONUEVO","PÚBLICO","ACTIVO","CAMION","1999","1","AGOSTO","2026"
