"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","CLASE BIEN","FECHA HECHO","CANTIDAD"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","12/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","12/09/2015","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","12/09/2015","1"
"CUNDINAMARCA","Zipaquirá","25899000","AUTOMOVIL","12/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","12/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","12/09/2015","1"
"TOLIMA","Coyaima","73217000","TRACTOR","12/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","13/09/2015","1"
"CAQUETÁ","El Doncello","18247000","MOTOCICLETA","13/09/2015","1"
"ANTIOQUIA","Santafé de Antioquia","05042000","MOTOCICLETA","13/09/2015","1"
"ATLÁNTICO","Suan","08770000","MOTOCICLETA","13/09/2015","1"
"NARIÑO","Samaniego","52678000","MOTOCICLETA","13/09/2015","1"
"SUCRE","San Juan de Betulia","70702000","MOTOCICLETA","13/09/2015","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","13/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","13/09/2015","1"
"ANTIOQUIA","La Ceja","05376000","MOTOCICLETA","13/09/2015","1"
"ANTIOQUIA","La Ceja","05376000","MOTOCICLETA","13/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","13/09/2015","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","13/09/2015","1"
"MAGDALENA","Pivijay","47551000","MOTOCICLETA","13/09/2015","1"
"PUTUMAYO","Puerto Asís","86568000","MOTOCICLETA","13/09/2015","1"
"CESAR","Agustín Codazzi","20013000","MOTOCICLETA","13/09/2015","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","13/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","13/09/2015","1"
"HUILA","Campoalegre","41132000","MOTOCICLETA","13/09/2015","1"
"ANTIOQUIA","La Ceja","05376000","CAMIONETA","13/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","13/09/2015","1"
"QUINDÍO","Armenia (CT)","63001000","APLANADORA","13/09/2015","1"
"BOYACÁ","Tunja (CT)","15001000","MOTOCICLETA","14/09/2015","1"
"VALLE","Andalucía","76036000","MOTOCICLETA","14/09/2015","1"
"HUILA","La Plata","41396000","MOTOCICLETA","14/09/2015","1"
"ATLÁNTICO","Ponedera","08560000","MOTOCICLETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","14/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","14/09/2015","1"
"GUAJIRA","San Juan del Cesar","44650000","MOTOCICLETA","14/09/2015","1"
"SAN ANDRÉS","San Andrés (CT)","88001000","MOTOCICLETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","14/09/2015","1"
"SANTANDER","Floridablanca","68276000","MOTOCICLETA","14/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/09/2015","1"
"META","Puerto Gaitán","50568000","MOTOCICLETA","14/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","14/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","14/09/2015","1"
"VALLE","Trujillo","76828000","MOTOCICLETA","14/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","14/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","14/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","14/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","14/09/2015","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/09/2015","1"
"VALLE","Andalucía","76036000","MOTOCICLETA","14/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","14/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","14/09/2015","1"
"MAGDALENA","Ciénaga","47189000","MOTOCICLETA","14/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","14/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/09/2015","1"
"QUINDÍO","Circasia","63190000","CAMION","14/09/2015","1"
"CASANARE","Orocué","85230000","CAMIONETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/09/2015","1"
"META","Granada","50313000","AUTOMOVIL","14/09/2015","1"
"BOYACÁ","Togüí","15816000","FURGON","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/09/2015","1"
"CAUCA","Guachené","19300000","CAMIONETA","14/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","14/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","14/09/2015","1"
"VALLE","Buenaventura","76109000","TAXI","14/09/2015","1"
"CESAR","Valledupar (CT)","20001000","CAMION","14/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","15/09/2015","1"
"CUNDINAMARCA","Subachoque","25769000","MOTOCICLETA","15/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Buenos Aires","19110012","MOTOCICLETA","15/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","15/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","15/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","15/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","15/09/2015","1"
"ANTIOQUIA","Mutatá","05480000","MOTOCICLETA","15/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Puerto Tejada","19573000","MOTOCICLETA","15/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","15/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","15/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","15/09/2015","1"
"NARIÑO","Buesaco","52110000","MOTOCICLETA","15/09/2015","1"
"QUINDÍO","Quimbaya","63594000","MOTOCICLETA","15/09/2015","1"
"CESAR","Aguachica","20011000","MOTOCICLETA","15/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","15/09/2015","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","15/09/2015","1"
"META","Granada","50313000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Guachené","19300000","MOTOCICLETA","15/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/09/2015","1"
"SUCRE","Sampués","70670000","MOTOCICLETA","15/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","15/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Buenos Aires","19110012","MOTOCICLETA","15/09/2015","1"
"RISARALDA","Marsella","66440009","MOTOCICLETA","15/09/2015","1"
"ATLÁNTICO","Juan de Acosta","08372000","MOTOCICLETA","15/09/2015","1"
"META","Puerto López","50573000","MOTOCICLETA","15/09/2015","1"
"BOLÍVAR","Magangué","13430000","MOTOCICLETA","15/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","15/09/2015","1"
"CALDAS","Neira","17486000","MOTOCICLETA","15/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","15/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","15/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","15/09/2015","1"
"CAQUETÁ","San Vicente del Caguán","18753000","MOTOCICLETA","15/09/2015","1"
"VALLE","Andalucía","76036000","MOTOCICLETA","15/09/2015","1"
"ANTIOQUIA","Betulia","05093000","MOTOCICLETA","15/09/2015","1"
"CAUCA","Toribio","19821000","MOTOCICLETA","15/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","15/09/2015","1"
"ARAUCA","Saravena","81736000","MOTOCICLETA","15/09/2015","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","15/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/09/2015","1"
"CAUCA","Puracé","19585000","CAMIONETA","15/09/2015","1"
"ANTIOQUIA","Copacabana","05212000","AUTOMOVIL","15/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","CAMIONETA","15/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","TAXI","15/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","15/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","16/09/2015","1"
"CESAR","Bosconia","20060000","MOTOCICLETA","16/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","16/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","16/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","16/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Santo Domingo","05690000","MOTOCICLETA","16/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","16/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","16/09/2015","1"
"BOYACÁ","Puerto Boyacá","15572000","MOTOCICLETA","16/09/2015","1"
"TOLIMA","Guamo","73319000","MOTOCICLETA","16/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","16/09/2015","1"
"VALLE","Pradera","76563000","MOTOCICLETA","16/09/2015","1"
"MAGDALENA","Fundación","47288000","MOTOCICLETA","16/09/2015","1"
"GUAJIRA","Manaure","44560000","MOTOCICLETA","16/09/2015","1"
"META","Puerto Gaitán","50568000","MOTOCICLETA","16/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","16/09/2015","1"
"VALLE","Bugalagrande","76113000","MOTOCICLETA","16/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Envigado","05266000","MOTOCICLETA","16/09/2015","1"
"CAUCA","Santander de Quilichao","19698000","MOTOCICLETA","16/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001014","VOLQUETA","16/09/2015","1"
"CUNDINAMARCA","Puerto Salgar","25572000","TRACTO_CAMION","16/09/2015","1"
"CUNDINAMARCA","Puerto Salgar","25572000","CAMION","16/09/2015","1"
"CUNDINAMARCA","Girardot","25307000","CAMIONETA","16/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","16/09/2015","1"
"BOLÍVAR","Arjona","13052000","TRACTO_CAMION","16/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","16/09/2015","1"
"CUNDINAMARCA","El Colegio","25245000","CAMIONETA","16/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","16/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","CAMIONETA","16/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","17/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","17/09/2015","1"
"NARIÑO","Albán","52019000","MOTOCICLETA","17/09/2015","1"
"VALLE","Yumbo","76892000","MOTOCICLETA","17/09/2015","1"
"CUNDINAMARCA","Caqueza","25151000","MOTOCICLETA","17/09/2015","1"
"SUCRE","Corozal","70215000","MOTOCICLETA","17/09/2015","1"
"VALLE","Roldanillo","76622000","MOTOCICLETA","17/09/2015","1"
"CUNDINAMARCA","Fusagasugá","25290000","MOTOCICLETA","17/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","17/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","17/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Santa Rosa de Osos","05686000","MOTOCICLETA","17/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","17/09/2015","1"
"CASANARE","Aguazul","85010000","MOTOCICLETA","17/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","17/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","17/09/2015","1"
"HUILA","Garzón","41298000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Amagá","05030000","MOTOCICLETA","17/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","17/09/2015","1"
"AMAZONAS","Leticia (CT)","91001000","MOTOCICLETA","17/09/2015","1"
"ATLÁNTICO","Sabanalarga","08638000","MOTOCICLETA","17/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","17/09/2015","1"
"CAUCA","Puerto Tejada","19573000","MOTOCICLETA","17/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","17/09/2015","1"
"SANTANDER","Barrancabermeja","68081000","MOTOCICLETA","17/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","17/09/2015","1"
"AMAZONAS","Leticia (CT)","91001000","MOTOCICLETA","17/09/2015","1"
"VALLE","Dagua","76233000","MOTOCICLETA","17/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","17/09/2015","1"
"VALLE","Candelaria","76130000","MOTOCICLETA","17/09/2015","1"
"NARIÑO","Guachucal","52317000","MOTOCICLETA","17/09/2015","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","17/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","17/09/2015","1"
"BOYACÁ","Puerto Boyacá","15572000","MOTOCICLETA","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","17/09/2015","1"
"CESAR","Aguachica","20011000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001001","MOTOCICLETA","17/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","17/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","17/09/2015","1"
"CÓRDOBA","Montelíbano","23466000","MOTOCICLETA","17/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","17/09/2015","1"
"CAUCA","Cajibío","19130000","MOTOCICLETA","17/09/2015","1"
"ARAUCA","Saravena","81736000","MOTOCICLETA","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","17/09/2015","1"
"VALLE","La Victoria","76403000","MOTOCICLETA","17/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","17/09/2015","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","17/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","17/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","AUTOMOVIL","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMIONETA","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","17/09/2015","1"
"CUNDINAMARCA","Cogua","25200000","CAMIONETA","17/09/2015","1"
"PUTUMAYO","Puerto Asís","86568000","TRACTO_CAMION","17/09/2015","1"
"ANTIOQUIA","Envigado","05266000","AUTOMOVIL","17/09/2015","1"
"CALDAS","Manizales (CT)","17001000","MICROBUS","17/09/2015","1"
"VALLE","Palmira","76520000","CAMION","17/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","TAXI","17/09/2015","1"
"CAUCA","Popayán (CT)","19001000","AUTOMOVIL","17/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","AUTOMOVIL","17/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMION","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","17/09/2015","1"
"CESAR","Valledupar (CT)","20001000","CAMPERO","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","17/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","18/09/2015","1"
"CAUCA","Santander de Quilichao","19698000","MOTOCICLETA","18/09/2015","1"
"CUNDINAMARCA","Villa de San Diego de Ubate","25843000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Caucasia","05154000","MOTOCICLETA","18/09/2015","1"
"CAUCA","Piendamó","19548000","MOTOCICLETA","18/09/2015","1"
"CESAR","El Copey","20238002","MOTOCICLETA","18/09/2015","1"
"CESAR","Agustín Codazzi","20013000","MOTOCICLETA","18/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","18/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","18/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","18/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","18/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","18/09/2015","1"
"VALLE","Guadalajara de Buga","76111000","MOTOCICLETA","18/09/2015","1"
"CALDAS","Risaralda","17616000","MOTOCICLETA","18/09/2015","1"
"CAUCA","La Sierra","19392000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Carepa","05147000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","18/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","18/09/2015","1"
"HUILA","Suaza","41770000","MOTOCICLETA","18/09/2015","1"
"RISARALDA","Santa Rosa de Cabal","66682000","MOTOCICLETA","18/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","18/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","18/09/2015","1"
"ANTIOQUIA","Itagui","05360000","MOTOCICLETA","18/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","18/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","18/09/2015","1"
"GUAVIARE","San José del Guaviare (CT)","95001000","MOTOCICLETA","18/09/2015","1"
"CAUCA","Cajibío","19130000","MOTOCICLETA","18/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","18/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","18/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","18/09/2015","1"
"BOLÍVAR","Arjona","13052000","CAMIONETA","18/09/2015","1"
"CESAR","Valledupar (CT)","20001000","AUTOMOVIL","18/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","18/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","18/09/2015","1"
"ATLÁNTICO","Soledad","08758000","AUTOMOVIL","18/09/2015","1"
"TOLIMA","Honda","73349000","CAMION","18/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","18/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","18/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","18/09/2015","1"
"ANTIOQUIA","Bello","05088000","AUTOMOVIL","18/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","18/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","18/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","18/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","CAMION","18/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","CAMION","18/09/2015","1"
"BOLÍVAR","Arjona","13052000","CAMIONETA","18/09/2015","1"
"GUAJIRA","Barrancas","44078000","MOTOCICLETA","19/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","19/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","19/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","19/09/2015","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","19/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","19/09/2015","1"
"ANTIOQUIA","Hispania","05353000","MOTOCICLETA","19/09/2015","1"
"HUILA","Acevedo","41006000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Cereté","23162000","MOTOCICLETA","19/09/2015","1"
"NORTE DE SANTANDER","Los Patios","54405000","MOTOCICLETA","19/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","19/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","19/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","19/09/2015","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","19/09/2015","1"
"ATLÁNTICO","Ponedera","08560000","MOTOCICLETA","19/09/2015","1"
"CÓRDOBA","Sahagún","23660000","MOTOCICLETA","19/09/2015","1"
"HUILA","Acevedo","41006000","MOTOCICLETA","19/09/2015","1"
"MAGDALENA","Ciénaga","47189000","MOTOCICLETA","19/09/2015","1"
"CUNDINAMARCA","Fusagasugá","25290000","MOTOCICLETA","19/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","19/09/2015","1"
"CAUCA","Guachené","19300000","CAMIONETA","19/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","CAMIONETA","19/09/2015","1"
"ANTIOQUIA","Bello","05088000","AUTOMOVIL","19/09/2015","1"
"ANTIOQUIA","Barbosa","05079000","CAMION","19/09/2015","1"
"CESAR","Chiriguaná","20178000","CAMION","19/09/2015","1"
"HUILA","San Agustín","41668000","AUTOMOVIL","19/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","19/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","20/09/2015","1"
"NORTE DE SANTANDER","Ocaña","54498000","MOTOCICLETA","20/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Venecia","05861001","MOTOCICLETA","20/09/2015","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","20/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","20/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"CUNDINAMARCA","Madrid","25430000","MOTOCICLETA","20/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","20/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"SANTANDER","Rionegro","68615000","MOTOCICLETA","20/09/2015","1"
"HUILA","Rivera","41615000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","La Ceja","05376000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","20/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","20/09/2015","1"
